index,time,mp1,mp2,mp3,mp4,mp5,mp6,mp7,mt1,mt2,mt3,mt4,mt5,mt6,mt7,dt
18989,18989,37.978,0.0637236,0.369215,-0.194052,0.183793,-0.707783,0.0936454,-0.441186,2.82405,22.595,-0.330685,-3.05279,-0.132056,0.714562,0.00200251,0.002
18990,18990,37.98,0.0634628,0.36832,-0.193587,0.183326,-0.706319,0.0932834,-0.440245,1.85184,23.004,-0.22449,-2.75974,0.0184879,0.786653,0.0113476,0.002
18991,18991,37.982,0.0632038,0.367428,-0.193124,0.18286,-0.704859,0.0929196,-0.439306,2.01902,22.8393,-0.344128,-2.56483,-0.419058,0.758951,-0.0500628,0.002
18992,18992,37.984,0.0629456,0.366537,-0.192661,0.182401,-0.7034,0.092546,-0.438363,1.3503,22.4021,-0.408652,-2.87266,0.063387,0.776974,-0.00166876,0.002
18993,18993,37.986,0.0626843,0.365641,-0.192196,0.181945,-0.701936,0.0921699,-0.437425,2.00359,22.4175,-0.481241,-2.49224,-0.472761,0.771968,-0.0684191,0.002
18994,18994,37.988,0.0624218,0.364752,-0.191733,0.181489,-0.700474,0.091801,-0.436484,1.48147,23.4309,-0.145179,-2.0567,-0.204247,0.697541,-0.0407177,0.002
18995,18995,37.99,0.0621548,0.363864,-0.191268,0.181034,-0.69901,0.0914366,-0.435542,2.43568,24.0739,-0.186851,-1.81205,-0.278198,0.787988,-0.0210264,0.002
18996,18996,37.992,0.0618896,0.36298,-0.190803,0.180579,-0.697544,0.0910786,-0.434602,1.65637,23.7653,0.138458,-2.40621,0.098602,0.783983,0.0283689,0.002
18997,18997,37.994,0.0616247,0.362092,-0.190339,0.180121,-0.696083,0.090712,-0.433661,2.25564,23.238,-0.302456,-3.18722,-0.0897982,0.75528,0.00267001,0.002
18998,18998,37.996,0.061364,0.361203,-0.189876,0.179658,-0.694613,0.0903403,-0.432725,1.29629,23.9016,-0.0604912,-3.26922,-0.23418,0.79533,-0.0340427,0.002
18999,18999,37.998,0.0611058,0.360319,-0.189412,0.17919,-0.693144,0.0899701,-0.431788,1.59207,24.7555,-0.482586,-3.38348,-0.246505,0.789656,-0.00500628,0.002
19000,19000,38.0,0.0608489,0.359436,-0.18895,0.178723,-0.691678,0.0896068,-0.430846,1.34773,25.257,-0.548454,-3.68997,-0.314294,0.844058,-0.0183563,0.002
19001,19001,38.002,0.0605897,0.358556,-0.188489,0.17826,-0.690211,0.0892465,-0.429908,1.77982,24.8712,-0.134425,-4.22632,-0.23418,0.823365,-0.0463915,0.002
19002,19002,38.004,0.0603295,0.357671,-0.18803,0.177796,-0.688742,0.0888804,-0.428968,2.38939,24.8712,0.05377,-4.02603,-0.128535,0.859744,-0.0170213,0.002
19003,19003,38.006,0.0600679,0.35679,-0.187571,0.177335,-0.687269,0.088506,-0.428035,2.17077,25.9798,-0.0255407,-3.51252,-0.028172,0.909807,-0.00433877,0.002
19004,19004,38.008,0.0598045,0.355913,-0.18711,0.176877,-0.685804,0.0881344,-0.427098,1.94443,26.309,-0.451668,-3.64157,-0.344227,0.785318,-0.0774304,0.002
19005,19005,38.01,0.0595425,0.355045,-0.186655,0.176421,-0.684342,0.0877635,-0.42616,1.4969,25.576,-0.462422,-4.12685,-0.256189,0.81135,-0.0547353,0.002
19006,19006,38.012,0.0592834,0.354177,-0.186203,0.175964,-0.682878,0.0874036,-0.425221,2.01902,24.4468,-0.329341,-4.25052,-0.366236,0.839052,-0.0347102,0.002
19007,19007,38.014,0.0590295,0.35331,-0.185752,0.175503,-0.681414,0.0870454,-0.424281,1.72838,24.4417,-0.356226,-3.42649,-0.0818749,0.749273,-0.0233626,0.002
19008,19008,38.016,0.0587757,0.352448,-0.185301,0.175047,-0.679957,0.0866781,-0.423347,2.32766,24.6089,-0.541733,-2.48014,-0.326619,0.732585,-0.00700879,0.002
19009,19009,38.018,0.0585195,0.351588,-0.184848,0.174604,-0.678501,0.0863075,-0.422415,2.24535,23.0425,-0.213736,-2.74093,-0.0827552,0.712894,0.0267001,0.002
19010,19010,38.02,0.0582609,0.350728,-0.184394,0.174163,-0.677043,0.0859396,-0.421478,2.77004,21.5122,-0.126359,-3.0044,-0.199845,0.744266,0.0433877,0.002
19011,19011,38.022,0.0580015,0.349863,-0.183941,0.173717,-0.675582,0.0855783,-0.42054,2.29422,21.3939,-0.317243,-2.54466,-0.191041,0.742264,0.0267001,0.002
19012,19012,38.024,0.0577422,0.349002,-0.18349,0.173273,-0.674127,0.0852205,-0.419603,2.40225,20.8229,-0.491995,-1.63461,-0.387365,0.807345,-0.0210264,0.002
19013,19013,38.026,0.0574892,0.348139,-0.18304,0.172839,-0.672678,0.0848606,-0.418664,2.14762,19.5832,-0.505438,-1.52438,-0.110927,0.665167,-0.0206926,0.002
19014,19014,38.028,0.0572442,0.347276,-0.182587,0.172411,-0.671221,0.0844887,-0.417731,2.0576,19.0405,-0.384455,-1.71123,-0.418178,0.708555,-0.0824367,0.002
19015,19015,38.03,0.0570055,0.34641,-0.182134,0.171978,-0.669767,0.0841203,-0.4168,1.98558,18.9273,-0.634486,-1.33753,-0.0757122,0.714562,-0.0440552,0.002
19016,19016,38.032,0.0567711,0.345548,-0.181684,0.171546,-0.66831,0.0837558,-0.41587,2.07303,19.2231,-0.615666,-0.6896,-0.415537,0.608096,-0.0323739,0.002
19017,19017,38.034,0.0565368,0.344692,-0.181235,0.171117,-0.666854,0.0833984,-0.414942,1.90585,18.9556,-0.244653,-0.746059,-0.154946,0.667503,-0.000333752,0.002
19018,19018,38.036,0.0563025,0.343834,-0.180782,0.170688,-0.665399,0.0830441,-0.414015,2.75718,18.827,0.043016,-0.947696,-0.105645,0.764291,0.0433877,0.002
19019,19019,38.038,0.0560701,0.342978,-0.180326,0.170254,-0.663944,0.0826884,-0.413092,1.94186,18.629,0.096786,-1.2152,-0.0792337,0.636798,0.0390489,0.002
19020,19020,38.04,0.0558375,0.34212,-0.179873,0.169817,-0.662477,0.0823262,-0.41217,1.79783,18.6701,-0.501405,-1.17622,-0.374159,0.712894,-0.00867754,0.002
19021,19021,38.042,0.0556019,0.341267,-0.179425,0.169379,-0.661025,0.0819685,-0.411243,0.877052,19.1768,-0.532323,-1.13051,-0.396169,0.75795,-0.00166876,0.002
19022,19022,38.044,0.0553675,0.340416,-0.178976,0.168944,-0.659562,0.0816146,-0.410321,1.80812,19.3234,-0.254063,-1.22192,-0.452513,0.758951,-0.0463915,0.002
19023,19023,38.046,0.0551395,0.339568,-0.178523,0.168508,-0.658105,0.0812557,-0.4094,1.75668,19.1485,0.166687,-1.79323,0.0933197,0.649147,0.0310389,0.002
19024,19024,38.048,0.0549113,0.338718,-0.17807,0.168067,-0.656632,0.080893,-0.40848,2.00873,19.0637,-0.016131,-1.94379,-0.379442,0.802339,0.00834379,0.002
19025,19025,38.05,0.0546828,0.337869,-0.17762,0.167625,-0.655174,0.0805321,-0.40756,0.853904,19.6886,-0.327997,-1.71257,-0.420819,0.892786,-0.00834379,0.002
19026,19026,38.052,0.0544511,0.337026,-0.177173,0.167186,-0.653716,0.0801748,-0.406641,1.25514,19.8327,-0.435537,-1.90615,-0.362714,0.743265,-0.00700879,0.002
19027,19027,38.054,0.0542172,0.336179,-0.176724,0.166748,-0.652259,0.0798143,-0.405717,1.63065,19.5009,0.185506,-2.24759,0.0334542,0.716565,0.0133501,0.002
19028,19028,38.056,0.0539857,0.335335,-0.176271,0.166308,-0.65079,0.0794615,-0.404794,1.91357,19.9947,0.200293,-2.22204,-0.174314,0.761955,-0.0226951,0.002
19029,19029,38.058,0.0537539,0.334491,-0.175821,0.165868,-0.649337,0.0791071,-0.403874,0.833328,20.6994,-0.244653,-1.95454,-0.215692,0.693536,-0.0270339,0.002
19030,19030,38.06,0.0535195,0.33365,-0.175372,0.165429,-0.647886,0.0787519,-0.402956,1.13168,20.4217,-0.418062,-1.76231,-0.528225,0.820028,-0.0106801,0.002
19031,19031,38.062,0.0532864,0.332808,-0.174925,0.164992,-0.646439,0.0784018,-0.40204,1.43775,20.1696,0.0470487,-2.03923,-0.0448991,0.771968,0.0387152,0.002
19032,19032,38.064,0.0530567,0.331964,-0.174475,0.164556,-0.644986,0.0780532,-0.40112,2.06274,20.5194,0.0551142,-2.26372,-0.00440187,0.636464,0.0136838,0.002
19033,19033,38.066,0.0528283,0.331123,-0.174025,0.164118,-0.643536,0.0777039,-0.400199,1.26542,20.7483,-0.0739337,-2.60919,-0.0475402,0.823032,-0.0233626,0.002
19034,19034,38.068,0.0525991,0.330281,-0.173578,0.163674,-0.642092,0.0773606,-0.399279,1.61522,20.7535,-0.372357,-2.72345,-0.310772,0.903466,-0.0096788,0.002
19035,19035,38.07,0.0523702,0.329441,-0.173132,0.163227,-0.640649,0.0770105,-0.398359,1.35802,20.3497,-0.162654,-2.76378,0.0202486,0.803007,0.0206926,0.002
19036,19036,38.072,0.0521401,0.328598,-0.172689,0.162785,-0.639199,0.0766549,-0.39744,2.16562,20.6789,-0.228522,-2.5944,-0.379442,0.802005,-0.0574053,0.002
19037,19037,38.074,0.0519115,0.327758,-0.172245,0.162351,-0.637753,0.076311,-0.39652,1.62036,21.3579,-0.064524,-2.24893,-0.0757122,0.70455,0.00600753,0.002
19038,19038,38.076,0.0516824,0.32692,-0.171803,0.16192,-0.636305,0.0759769,-0.395598,2.16048,21.4067,-0.329341,-2.1051,-0.340705,0.637466,-0.00433877,0.002
19039,19039,38.078,0.0514545,0.32608,-0.171364,0.161484,-0.634858,0.0756515,-0.394682,1.40431,21.6845,-0.22449,-1.97605,0.0396169,0.764625,0.0370464,0.002
19040,19040,38.08,0.051226,0.325246,-0.170925,0.161046,-0.633416,0.0753315,-0.393766,2.7186,22.0266,-0.310522,-1.96126,-0.161989,0.645809,-0.0126826,0.002
19041,19041,38.082,0.0509974,0.32441,-0.170489,0.160612,-0.631964,0.0750027,-0.392849,2.0113,22.2812,0.198949,-2.39142,-0.0220094,0.611433,-0.0113476,0.002
19042,19042,38.084,0.0507694,0.323576,-0.170052,0.160177,-0.63051,0.0746734,-0.391933,2.45369,22.2684,-0.504094,-2.76915,-0.236821,0.870758,-0.0096788,0.002
19043,19043,38.086,0.0505399,0.32274,-0.169617,0.159735,-0.629064,0.0743603,-0.391017,1.49176,22.6336,-0.638519,-3.19394,-0.298447,0.836715,0.0106801,0.002
19044,19044,38.088,0.0503098,0.321908,-0.169183,0.159286,-0.627612,0.074056,-0.390099,2.26079,23.238,-0.444947,-3.5058,-0.426982,0.766294,-0.0280351,0.002
19045,19045,38.09,0.0500835,0.321081,-0.168749,0.158839,-0.626161,0.073747,-0.389186,2.4614,23.6418,-0.0188195,-3.63754,-0.0158467,0.826369,-0.00567378,0.002
19046,19046,38.092,0.0498563,0.320259,-0.168313,0.1584,-0.624701,0.0734348,-0.388272,2.65945,24.1485,-0.0658682,-3.76793,-0.184879,0.803007,-0.0433877,0.002
19047,19047,38.094,0.0496307,0.319442,-0.167875,0.157962,-0.623255,0.0731171,-0.387356,1.929,24.4829,-0.387144,-3.76928,-0.250907,0.794329,-0.0433877,0.002
19048,19048,38.096,0.0494049,0.318622,-0.167438,0.157521,-0.621808,0.0727921,-0.386443,1.85698,24.0405,-0.478553,-3.79482,-0.42346,0.877433,-0.0357114,0.002
19049,19049,38.098,0.0491779,0.317803,-0.167004,0.157078,-0.620367,0.0724753,-0.385526,2.19391,24.0533,-0.330685,-3.63082,-0.172553,0.869423,0.0413852,0.002
19050,19050,38.1,0.0489524,0.316981,-0.166569,0.156643,-0.618921,0.0721622,-0.384613,2.33023,24.0225,-0.211047,-3.58243,-0.0360954,0.659493,0.00500628,0.002
19051,19051,38.102,0.0487249,0.316161,-0.166134,0.15621,-0.617487,0.0718484,-0.3837,1.94186,23.8501,-0.176097,-3.69265,-0.228897,0.708221,-0.0100126,0.002
19052,19052,38.104,0.0484969,0.315343,-0.165699,0.155774,-0.61605,0.0715416,-0.382791,1.97529,23.31,-0.436881,-3.28535,-0.261471,0.990909,-0.00267001,0.002
19053,19053,38.106,0.0482705,0.31452,-0.165263,0.155336,-0.614619,0.0712336,-0.381877,1.73096,22.5513,-0.166687,-2.99499,-0.189281,0.767295,0.0120151,0.002
19054,19054,38.108,0.0480448,0.3137,-0.164829,0.154903,-0.613185,0.0709149,-0.380963,2.27622,22.2555,-0.126359,-2.86863,-0.123252,0.709222,0.0397164,0.002
19055,19055,38.11,0.0478235,0.312877,-0.164393,0.154477,-0.611754,0.0705923,-0.380051,2.04988,22.2066,-0.10754,-2.86594,-0.07043,0.865418,0.0310389,0.002
19056,19056,38.112,0.0476017,0.312056,-0.163959,0.15405,-0.610328,0.0702784,-0.379143,1.91871,21.075,-0.17072,-2.99096,-0.259711,0.737257,-0.00801004,0.002
19057,19057,38.114,0.0473795,0.311232,-0.163525,0.153619,-0.608899,0.0699686,-0.378236,1.56378,20.468,-0.236588,-2.6307,-0.0360954,0.782648,0.0246976,0.002
19058,19058,38.116,0.0471568,0.310408,-0.16309,0.153191,-0.607471,0.0696606,-0.377333,1.96243,20.3599,-0.384455,-2.16827,-0.28084,0.74193,-0.0190238,0.002
19059,19059,38.118,0.0469313,0.309586,-0.162655,0.15277,-0.606042,0.0693512,-0.37643,1.66151,19.4495,0.0551142,-2.17365,-0.201606,0.76863,-0.0333752,0.002
19060,19060,38.12,0.0467068,0.308761,-0.162221,0.152351,-0.604611,0.0690281,-0.375528,2.00359,18.9968,-0.329341,-2.05536,-0.198965,0.826703,-0.0450565,0.002
19061,19061,38.122,0.0464848,0.307938,-0.161789,0.151933,-0.603182,0.0687059,-0.374632,1.24485,19.0894,-0.186851,-1.77038,-0.110927,0.791325,0.00634128,0.002
19062,19062,38.124,0.046267,0.307115,-0.161356,0.151514,-0.601758,0.068387,-0.373734,2.17848,18.7087,-0.141146,-1.59428,-0.0669085,0.695205,0.0166876,0.002
19063,19063,38.126,0.0460562,0.306298,-0.160921,0.1511,-0.600323,0.0680704,-0.372835,1.98815,18.4798,0.247342,-1.41281,-0.222735,0.700545,-0.0223614,0.002
19064,19064,38.128,0.0458522,0.305486,-0.160486,0.150688,-0.59889,0.0677658,-0.371936,1.52005,18.1043,-0.295735,-1.49077,-0.241223,0.66984,-0.00834379,0.002
19065,19065,38.13,0.0456519,0.304674,-0.160058,0.150276,-0.59746,0.0674585,-0.371039,1.12139,17.8805,-0.676158,-1.4034,-0.339825,0.781646,-0.0433877,0.002
19066,19066,38.132,0.0454513,0.303865,-0.159634,0.149862,-0.596025,0.0671493,-0.370143,1.41974,17.5359,-0.368324,-1.40609,-0.347748,0.735255,-0.0363789,0.002
19067,19067,38.134,0.0452528,0.303057,-0.159211,0.149448,-0.594592,0.0668333,-0.369248,2.18363,17.4767,0.158621,-1.38995,-0.247385,0.764959,-0.0120151,0.002
19068,19068,38.136,0.0450573,0.302252,-0.158784,0.149035,-0.59315,0.0665192,-0.368354,2.23249,17.6491,0.155933,-1.35232,0.0228897,0.652818,0.0310389,0.002
19069,19069,38.138,0.0448564,0.30145,-0.15836,0.148622,-0.591722,0.066209,-0.367458,2.01902,17.5565,-0.200293,-1.437,-0.346868,0.676515,-0.0213601,0.002
19070,19070,38.14,0.0446524,0.300649,-0.15794,0.148208,-0.590291,0.0659023,-0.366561,1.42489,17.824,-0.293046,-1.25418,-0.3768,0.838384,-0.0297039,0.002
19071,19071,38.142,0.0444484,0.299853,-0.157523,0.147795,-0.588866,0.0656014,-0.365663,1.86727,17.7494,-0.349505,-1.24209,-0.326619,0.683523,-0.0293701,0.002
19072,19072,38.144,0.0442458,0.299054,-0.157104,0.147382,-0.587439,0.0652916,-0.36477,1.98815,17.1578,-0.0887205,-1.36979,-0.109166,0.658492,-0.0277014,0.002
19073,19073,38.146,0.0440453,0.298259,-0.156684,0.146968,-0.586021,0.064978,-0.363878,2.15791,17.1604,-0.198949,-1.54454,-0.198965,0.783315,-0.0150188,0.002
19074,19074,38.148,0.043847,0.297464,-0.156265,0.146555,-0.584603,0.0646659,-0.362986,1.72067,17.3327,-0.404619,-1.60907,-0.209529,0.727245,-0.00867754,0.002
19075,19075,38.15,0.043652,0.296669,-0.155847,0.146139,-0.583189,0.0643555,-0.362094,1.81326,17.2247,-0.323964,-1.45313,-0.318696,0.659493,-0.0173551,0.002
19076,19076,38.152,0.0434559,0.295879,-0.155429,0.145723,-0.581772,0.0640474,-0.361201,2.14762,16.8723,-0.0954417,-1.25687,0.00176075,0.702881,0.0373802,0.002
19077,19077,38.154,0.0432598,0.295085,-0.155009,0.14531,-0.580356,0.0637461,-0.360307,2.52313,16.8363,-0.0147867,-1.11304,-0.115329,0.670507,0.0136838,0.002
19078,19078,38.156,0.043063,0.294294,-0.154589,0.144903,-0.578947,0.0634472,-0.359411,1.87756,16.8363,-0.275571,-1.0297,-0.181357,0.616439,0.0120151,0.002
19079,19079,38.158,0.0428627,0.293504,-0.154172,0.144495,-0.577537,0.0631418,-0.358519,1.74382,16.7643,-0.461078,-1.37651,-0.287883,0.820362,0.0226951,0.002
19080,19080,38.16,0.0426588,0.292713,-0.153755,0.144079,-0.576126,0.0628427,-0.357626,2.11418,16.7257,-0.262129,-1.46523,-0.202486,0.766961,-0.00567378,0.002
19081,19081,38.162,0.0424535,0.291923,-0.153338,0.143659,-0.574712,0.062538,-0.356731,2.25821,16.6254,-0.0685567,-1.34963,-0.183118,0.653152,-0.0153526,0.002
19082,19082,38.164,0.0422522,0.291133,-0.152919,0.143245,-0.5733,0.0622365,-0.355839,2.14505,16.7771,-0.284981,-1.33484,-0.223615,0.680186,-0.0280351,0.002
19083,19083,38.166,0.0420502,0.290343,-0.152501,0.142837,-0.571886,0.0619356,-0.354951,1.76696,16.4505,-0.302456,-1.20848,-0.102123,0.749273,-0.0310389,0.002
19084,19084,38.168,0.0418513,0.289553,-0.152082,0.14243,-0.570479,0.0616327,-0.354063,2.19134,16.1033,-0.346816,-1.2515,-0.0651477,0.6645,0.0196913,0.002
19085,19085,38.17,0.041657,0.288762,-0.151665,0.142016,-0.569063,0.0613264,-0.353173,2.15791,16.5045,0.0954417,-1.1695,-0.230658,0.673511,0.0160201,0.002
19086,19086,38.172,0.0414635,0.287975,-0.151246,0.141601,-0.567645,0.0610171,-0.352285,2.15019,16.8775,-0.291702,-0.9235,-0.189281,0.673511,0.0110138,0.002
19087,19087,38.174,0.0412707,0.287184,-0.150829,0.141192,-0.566233,0.0607151,-0.351396,1.66923,16.6794,-0.450324,-1.02701,-0.275557,0.720236,-0.0270339,0.002
19088,19088,38.176,0.0410746,0.286399,-0.150412,0.140786,-0.564816,0.0604132,-0.350508,1.82355,17.0781,-0.276915,-1.30392,-0.327499,0.730249,-0.0660828,0.002
19089,19089,38.178,0.0408766,0.285614,-0.149995,0.140376,-0.563401,0.0601168,-0.349622,2.34566,17.469,-0.0672125,-1.5674,-0.250907,0.733586,-0.0527328,0.002
19090,19090,38.18,0.0406781,0.284831,-0.149577,0.139959,-0.561975,0.059822,-0.348737,2.01645,17.9526,-0.0228522,-1.84297,-0.147903,0.699544,-0.0363789,0.002
19091,19091,38.182,0.0404768,0.284048,-0.14916,0.139539,-0.560563,0.0595261,-0.347851,1.82355,18.1377,-0.350849,-2.10375,-0.361834,0.759619,-0.0220276,0.002
19092,19092,38.184,0.0402754,0.283263,-0.148745,0.139121,-0.559152,0.0592262,-0.346969,1.39917,18.5467,-0.3038,-2.46401,-0.347748,0.778976,-0.0120151,0.002
19093,19093,38.186,0.0400739,0.282483,-0.148329,0.138708,-0.557746,0.0589315,-0.346085,2.22221,19.5318,-0.119638,-2.58499,-0.131176,0.799335,0.0250314,0.002
19094,19094,38.188,0.0398773,0.281705,-0.147911,0.138293,-0.556335,0.0586439,-0.345209,2.15791,20.1439,0.110228,-2.70463,0.0246505,0.636464,-0.00267001,0.002
19095,19095,38.19,0.0396841,0.280928,-0.147494,0.137875,-0.554935,0.0583631,-0.344334,1.87241,20.6531,-0.143835,-2.88879,-0.156707,0.756615,0.00133501,0.002
19096,19096,38.192,0.0394923,0.280152,-0.147078,0.137455,-0.553539,0.0580862,-0.343463,1.51491,20.9309,-0.42075,-3.09446,-0.346868,0.854738,0.000667503,0.002
19097,19097,38.194,0.0393006,0.279374,-0.146666,0.137039,-0.552143,0.0578163,-0.342586,1.64865,20.8435,-0.315899,-3.35794,-0.173434,0.842723,-0.00433877,0.002
19098,19098,38.196,0.0391073,0.278598,-0.146252,0.136624,-0.550749,0.0575457,-0.341709,2.28136,21.1213,0.0470487,-3.44531,0.109166,0.818025,-0.0170213,0.002
19099,19099,38.198,0.0389134,0.277827,-0.145836,0.136209,-0.549353,0.0572663,-0.340834,2.38424,21.0467,0.297079,-3.24233,-0.00440187,0.78999,-0.0260326,0.002
19100,19100,38.2,0.0387177,0.277057,-0.14542,0.135792,-0.547963,0.0569881,-0.33996,2.01902,20.8563,-0.143835,-3.02859,-0.0889179,0.743265,-0.0203589,0.002
19101,19101,38.202,0.0385205,0.276294,-0.145007,0.13538,-0.546576,0.0567167,-0.339087,1.60493,20.4191,-0.535011,-2.92912,-0.11797,0.76329,-0.0300377,0.002
19102,19102,38.204,0.0383224,0.275527,-0.1446,0.134972,-0.545188,0.056452,-0.338212,1.95472,19.8224,-0.219113,-2.61322,-0.296686,0.787988,-0.0256989,0.002
19103,19103,38.206,0.0381222,0.274763,-0.144195,0.13457,-0.543799,0.0561867,-0.337338,2.16819,19.4366,0.0940975,-2.39008,-0.0228897,0.774638,0.0400502,0.002
19104,19104,38.208,0.0379262,0.273997,-0.143789,0.13417,-0.542407,0.0559213,-0.336464,2.56943,19.3594,-0.10754,-2.22877,-0.151424,0.710557,0.0383814,0.002
19105,19105,38.21,0.037735,0.273231,-0.143383,0.133769,-0.541016,0.0556539,-0.335594,1.27314,18.881,-0.43016,-2.19919,-0.14174,0.724241,0.0303714,0.002
19106,19106,38.212,0.0375427,0.272466,-0.142981,0.133369,-0.539631,0.0553784,-0.33472,1.93929,18.256,-0.337407,-2.30001,-0.275557,0.791659,-0.0240301,0.002
19107,19107,38.214,0.0373535,0.271699,-0.142581,0.132969,-0.538244,0.055103,-0.33385,2.2042,18.3332,0.172064,-2.12795,0.0378561,0.766628,0.00267001,0.002
19108,19108,38.216,0.0371655,0.270935,-0.142184,0.13257,-0.536843,0.0548348,-0.332979,2.61829,17.9114,-0.0618355,-1.78382,-0.131176,0.690198,-0.0136838,0.002
19109,19109,38.218,0.0369755,0.270168,-0.141785,0.132174,-0.535455,0.054569,-0.332113,1.65637,16.7926,-0.173408,-1.7072,-0.173434,0.693536,-0.00567378,0.002
19110,19110,38.22,0.0367841,0.269401,-0.141384,0.13178,-0.53406,0.0543095,-0.331248,1.79011,16.7077,-0.428816,-1.64536,-0.491249,0.836048,-0.0624116,0.002
19111,19111,38.222,0.0365943,0.268634,-0.140985,0.131388,-0.532671,0.0540538,-0.330386,1.41974,17.2633,-0.349505,-1.34291,-0.121492,0.735589,-0.0367127,0.002
19112,19112,38.224,0.0364078,0.26787,-0.140586,0.131,-0.531271,0.0537856,-0.329528,2.2505,16.4685,-0.134425,-1.29451,-0.277318,0.650482,-0.0450565,0.002
19113,19113,38.226,0.0362256,0.267108,-0.140189,0.130613,-0.529876,0.0535131,-0.328668,1.50976,16.2113,-0.126359,-1.37113,-0.158467,0.723574,-0.0173551,0.002
19114,19114,38.228,0.0360465,0.266353,-0.139791,0.130222,-0.528489,0.0532396,-0.327808,1.76696,16.1239,-0.529634,-1.36038,-0.231539,0.770633,-0.0340427,0.002
19115,19115,38.23,0.0358702,0.265598,-0.139392,0.129832,-0.527104,0.0529641,-0.326945,1.57921,16.1573,-0.114261,-1.04986,-0.16551,0.695872,-0.0250314,0.002
19116,19116,38.232,0.0356994,0.264846,-0.138991,0.129446,-0.525721,0.0526951,-0.326083,2.10132,15.6403,0.0887205,-1.1211,-0.246505,0.627453,-0.0337089,0.002
19117,19117,38.234,0.0355346,0.264095,-0.138593,0.12906,-0.524338,0.0524327,-0.325225,1.76696,15.6943,-0.14249,-1.29586,0.0,0.66984,0.0256989,0.002
19118,19118,38.236,0.0353703,0.263344,-0.138196,0.128671,-0.522967,0.0521757,-0.324369,1.54834,16.1239,-0.290358,-1.16143,-0.350389,0.735589,-0.0136838,0.002
19119,19119,38.238,0.0352058,0.2626,-0.137799,0.128281,-0.521595,0.0519208,-0.323513,1.40688,16.1676,-0.283637,-1.1816,-0.127654,0.723574,0.00233626,0.002
19120,19120,38.24,0.0350404,0.261858,-0.137402,0.127891,-0.520227,0.0516585,-0.322655,1.97787,16.0724,0.102163,-1.49615,-0.199845,0.739927,-0.00667503,0.002
19121,19121,38.242,0.0348746,0.261117,-0.137002,0.1275,-0.518854,0.0513915,-0.321797,1.91614,16.5148,0.0524257,-1.74215,0.0669085,0.773636,0.0273676,0.002
19122,19122,38.244,0.0347082,0.260375,-0.136604,0.127108,-0.517486,0.0511242,-0.320935,2.01387,16.7643,-0.111573,-1.86044,-0.077473,0.737925,0.0160201,0.002
19123,19123,38.246,0.0345397,0.259634,-0.136207,0.126717,-0.516124,0.05086,-0.320078,1.58692,16.4839,0.048393,-1.86985,-0.252668,0.732251,-0.00767629,0.002
19124,19124,38.248,0.0343712,0.258895,-0.13581,0.126323,-0.514762,0.0505994,-0.319221,1.95215,16.4994,-0.232555,-1.72198,0.0123252,0.781313,0.043054,0.002
19125,19125,38.25,0.0342017,0.258153,-0.135413,0.125931,-0.513397,0.0503439,-0.318362,1.86984,16.7283,-0.194916,-1.56202,-0.203367,0.621446,-0.0433877,0.002
19126,19126,38.252,0.034033,0.257412,-0.135016,0.125544,-0.512032,0.0500875,-0.317503,1.48404,16.898,-0.211047,-1.68434,-0.30637,0.746936,-0.0547353,0.002
19127,19127,38.254,0.033865,0.256674,-0.134621,0.125158,-0.510669,0.0498293,-0.316644,1.98301,16.6203,-0.477209,-1.95992,-0.176955,0.801338,-0.00867754,0.002
19128,19128,38.256,0.033697,0.255933,-0.134228,0.124769,-0.509303,0.0495654,-0.315791,1.95729,16.1341,0.0349505,-2.25162,0.028172,0.813019,0.0180226,0.002
19129,19129,38.258,0.033532,0.255192,-0.133831,0.124373,-0.507941,0.0492981,-0.314939,2.82663,15.9695,0.00940975,-2.00696,-0.035215,0.80067,0.00834379,0.002
19130,19130,38.26,0.0333686,0.254452,-0.133435,0.123978,-0.506575,0.0490263,-0.314086,2.23507,16.2653,0.0551142,-1.66553,-0.150544,0.626786,0.0100126,0.002
19131,19131,38.262,0.0332037,0.253713,-0.133038,0.123592,-0.505203,0.0487575,-0.313233,2.24278,16.4196,-0.444947,-1.54185,-0.220094,0.690198,-0.0150188,0.002
19132,19132,38.264,0.0330383,0.252975,-0.132644,0.123211,-0.503844,0.0485017,-0.312382,1.7361,16.0416,-0.530979,-1.39533,-0.249146,0.798668,-0.0103463,0.002
19133,19133,38.266,0.032872,0.252235,-0.132251,0.12283,-0.502473,0.0482531,-0.311528,2.18105,16.0544,-0.315899,-1.20579,-0.449872,0.608096,-0.0216939,0.002
19134,19134,38.268,0.0327085,0.251498,-0.131857,0.122445,-0.501107,0.0480011,-0.310681,2.51027,15.8872,-0.0604912,-1.26225,-0.0387365,0.654487,0.00934505,0.002
19135,19135,38.27,0.0325432,0.250759,-0.131462,0.122056,-0.499733,0.0477526,-0.309837,2.70317,15.1748,-0.229867,-1.10766,-0.218333,0.781313,-0.00734254,0.002
19136,19136,38.272,0.0323772,0.250019,-0.131067,0.12167,-0.498366,0.0474968,-0.30899,1.85698,14.951,-0.380423,-1.09153,-0.323978,0.651483,-0.0620778,0.002
19137,19137,38.274,0.0322111,0.249279,-0.130674,0.121289,-0.497007,0.0472336,-0.308149,2.16305,15.2417,-0.606257,-1.18966,-0.157587,0.722572,-0.0206926,0.002
